CCSN_NUM,REPORT_DATE,COMMENTS,MASS_STRAND_NUM,SERIES_NUM,CONDITION_CODE,RESTRAND_YN,GROUP_EVENT_YN,COW_CALF_YN,MASS_STRANDING_YN,NUM_ANIMALS,NUM_ANIMALS_UNITS,EXAM_DATE,EXAM_COND_ID,LOCATION,TOWN,LATITUDE_DEGREE,LONGITUDE_DEGREE,LAT_ACTUAL,LON_ACTUAL,LAT_ACHIEVED,LOCATION_DETAIL,SPECIES,Corrected Latitude,Corrected Longitude
CCSN06-071La,1/27/06,"This dolphin was found DOA during the mass stranding od 17 dolphins (14Dd, 3 La). On 1/27/2006 in Wellfleet. This animal was considered part of the mass stranding, as it was fresh dead. Animal was tagged and basic data and skin samples were collected.",MS06-08,Series0021,2,0,0,0,0,1,Actual,,,Chequessett Neck Point,Wellfleet,41.92866667,70.06583333,,,,Chequessett Neck Point,Lagenorhynchus acutus,41.92866667,-70.06583333
CCSN06-085La,1/28/06,,MS06-09,Series0021,1,0,0,0,0,1,Actual,,,Sandcastle Beach,Provincetown,42.0571,70.1471,,,,Sandcastle Beach,Lagenorhynchus acutus,42.0571,-70.1471
CCSN06-086La,1/28/06,,MS06-09,Series0021,1,0,0,0,0,1,Actual,,,Sandcastle Beach,Provincetown,42.0571,70.1471,,,,Sandcastle Beach,Lagenorhynchus acutus,42.0571,-70.1471
CCSN06-087La,1/28/06,,MS06-09,Series0021,1,0,0,0,0,1,Actual,,,Sandcastle Beach,Provincetown,42.0571,70.1471,,,,Sandcastle Beach,Lagenorhynchus acutus,42.0571,-70.1471
CCSN06-088La,1/28/06,,MS06-09,Series0021,1,0,0,0,0,1,Actual,,,Sandcastle Beach,Provincetown,42.0571,70.1471,,,,Sandcastle Beach,Lagenorhynchus acutus,42.0571,-70.1471
CCSN06-089La,1/28/06,,MS06-09,Series0021,1,0,0,0,0,1,Actual,,,Sandcastle Beach,Provincetown,42.0571,70.1471,,,,Sandcastle Beach,Lagenorhynchus acutus,42.0571,-70.1471
CCSN06-083La,1/29/06,"Froth visible in lungs, extensive scavanger damage.

Thoracic body cavity exposed.",MS06-10,Series0021,2,0,0,0,0,1,Actual,,,"Uncle Tim's Bridge, Pine Pt. Rd.",Wellfleet,41.93333333,70.01666667,,,,"Uncle Tim's Bridge, Pine Pt. Rd.",Lagenorhynchus acutus,41.93333333,-70.01666667
CCSN06-090Dd,1/29/06,"Animal found durring recon efforts. B. Rubenstein collected samples and basic info (sex, length) on Jan 29th. Marked animal with a pink triangle in paintstick. Scavanger damage to left pec, left jaw and eyes.",MS06-10,Series0021,3,0,0,0,0,1,Actual,,,Lt. Island,Wellfleet,41.8958,70.00601667,,,,Lt. Island,Delphinus delphis,41.8958,-70.00601667
CCSN06-091Dd,1/29/06,"Previously collected skin and teeth¿recorded as other CCSN#?

Pink paintstick.",MS06-10,Series0021,3,0,0,0,0,1,Actual,,,Loagy Bay,Wellfleet,41.89616667,70.00616667,,,,Loagy Bay,Delphinus delphis,41.89616667,-70.00616667
CCSN06-096Dd,2/1/06,"Green feces, white discharge at blowhole. Small amount of dk. yellow urine. NIST and morbilli samples collected.",MS06-11,Series0021,1,0,0,0,0,1,Actual,,,194 Old Warf Rd.,Wellfleet,41.90516667,70.00433333,,,,194 Old Warf Rd.,Delphinus delphis,41.90516667,-70.00433333
CCSN06-097La,2/1/06,,MS06-11,Series0021,3,0,0,0,0,1,Actual,,,Indian Neck,Wellfleet,41.92066667,70.02283333,,,,Indian Neck,Lagenorhynchus acutus,41.92066667,-70.02283333
CCSN06-098Dd,2/1/06,Scavenger damage,MS06-11,Series0021,3,0,0,0,0,1,Actual,,,Lt. Island,Wellfleet,41.89783333,70.02016667,,,,Lt. Island,Delphinus delphis,41.89783333,-70.02016667
CCSN06-099Dd,2/1/06,,MS06-11,Series0021,3,0,0,0,0,1,Actual,,,Drummers Cove,Wellfleet,41.91183333,69.9995,,,,Drummers Cove,Delphinus delphis,41.91183333,-69.9995
CCSN06-100Dd,2/1/06,,MS06-11,Series0021,3,0,0,0,0,1,Actual,,,Drummers Cove,Wellfleet,41.91183333,69.9995,,,,Drummers Cove,Delphinus delphis,41.91183333,-69.9995
CCSN06-101Dd,2/1/06,,MS06-11,Series0021,3,0,0,0,0,1,Actual,,,Drummer's Cove,Wellfleet,41.91183333,69.9995,,,,Drummer's Cove,Delphinus delphis,41.91183333,-69.9995
CCSN06-102Dd,2/1/06,Discharge from genitals,MS06-11,Series0021,3,0,0,0,0,1,Actual,,,Drummers Cove,Wellfleet,41.91183333,69.9995,,,,Drummers Cove,Delphinus delphis,41.91183333,-69.9995
CCSN06-103Dd,2/1/06,,MS06-11,Series0021,3,0,0,0,0,1,Actual,,,Drummers Cove,Wellfleet,41.91183333,69.9995,,,,Drummers Cove,Delphinus delphis,41.91183333,-69.9995
CCSN06-094Dd,2/1/06,,MS06-11,Series0021,3,0,0,0,0,1,Actual,,,Lt. Island,Wellfleet,41.89566667,70.00733333,,,,Lt. Island,Delphinus delphis,41.89566667,-70.00733333
CCSN06-107Dd,2/4/06,,MS06-12,Series0021,3,0,0,0,0,1,Actual,,,Logey Bay,Wellfleet,41.89583333,70.0005,,,,Logey Bay,Delphinus delphis,41.89583333,-70.0005
CCSN06-108Dd,2/4/06,No samples taken,MS06-12,Series0021,3,0,0,0,0,1,Actual,,,Great Island,Wellfleet,41.91766667,70.07266667,,,,Great Island,Delphinus delphis,41.91766667,-70.07266667
CCSN06-109La,2/4/06,Heavy scavenger damage,MS06-12,Series0021,3,0,0,0,0,1,Actual,,,Great Island - east side,Wellfleet,41.92316667,70.06183333,,,,Great Island - east side,Lagenorhynchus acutus,41.92316667,-70.06183333
CCSN06-110La,2/4/06,"Heavy scavenger damage, no samples taken.",MS06-12,Series0021,3,0,0,0,0,1,Actual,,,"Jeremey Point, Great Island",Wellfleet,41.88516667,70.07033333,,,,"Jeremey Point, Great Island",Lagenorhynchus acutus,41.88516667,-70.07033333
CCSN06-111Dd,2/4/06,No samples taken,MS06-12,Series0021,3,0,0,0,0,1,Actual,,,Jeremy Point - Great Island,Wellfleet,41.88516667,70.07033333,,,,Jeremy Point - Great Island,Delphinus delphis,41.88516667,-70.07033333
CCSN06-113La,2/4/06,"No samples, heavy scavenger damage.",MS06-12,Series0021,3,0,0,0,0,1,Actual,,,Great Island,Wellfleet,41.92366667,70.0715,,,,Great Island,Lagenorhynchus acutus,41.92366667,-70.0715
CCSN06-114La,2/4/06,"Heavy scav. Damage

No samples",MS06-12,Series0021,3,0,0,0,0,1,Actual,,,Great Island,Wellfleet,41.92366667,70.0715,,,,Great Island,Lagenorhynchus acutus,41.92366667,-70.0715
CCSN06-112La,2/4/06,No samples taken,MS06-12,Series0021,4,0,0,0,0,1,Actual,,,Great Island,Wellfleet,41.92366667,70.0715,,,,Great Island,Lagenorhynchus acutus,41.92366667,-70.0715
CCSN06-129Dd,2/16/06,"photo L. Bessinger, digital to CCSN",MS06-13,Series0022,3,0,0,0,0,1,Actual,,,Blackfish Creek,Eastham,41.91313333,69.99106667,,,,Blackfish Creek,Delphinus delphis,41.91313333,-69.99106667
CCSN06-130Dd,2/16/06,Level A collected by J. Hatchard. 35mm photos,MS06-13,Series0022,3,0,0,0,0,1,Actual,,,Ocean Edge,Brewster,41.7765,70.0535,,,,Ocean Edge,Delphinus delphis,41.7765,-70.0535
CCSN06-138Dd,2/23/06,"Faint lacerations on leading edge of right fluke. Similar but not definitive to entaglement, fairly evenly spaced.  Mass stranded with 06-137Dd; Positive culture for stomach, peritoneum, spleen, and bladder.  Morbilli suite.  OHHI.",MS06-14,,1,0,0,0,0,1,Actual,,,Duck Creek,Wellfleet,41.9315,70.02766667,,,,Duck Creek,Delphinus delphis,41.9315,-70.02766667
CCSN06-137Dd,2/23/06,"mass stranded with CCSN06-138Dd. Evidence of parasites infections of nematodas. Sampled for OHHI and morbilli; positive cultures for pancreatic LN, abdomen, and thoracic cavity.",MS06-14,,1,0,0,0,0,1,Actual,,,Duck Creek,Wellfleet,41.9315,70.02766667,,,,Duck Creek,Delphinus delphis,41.9315,-70.02766667
CCSN06-144Dd,3/9/06,"One of three Dd in mass stranding.  Scavanger damage to R. anterior dorsal fin, as well as eye and blowhole.  Skin, teeth and fixed gonads to A. Westgate 11/1/2006.",MS06-15,Series0023,1,0,0,0,0,1,Actual,,,Blackfish Creek,Wellfleet,41.91266667,69.98983333,,,,Blackfish Creek,Delphinus delphis,41.91266667,-69.98983333
CCSN06-146Dd,3/9/06,One of three delphinus in mass stranding.  Frozen prior to necropsy.  Animal was part of NJ workshop.  H. Koopman samples taken.,MS06-15,Series0023,1,0,0,0,0,1,Actual,,,Blackfish Creek,Wellfleet,41.90883333,69.997,,,,Blackfish Creek,Delphinus delphis,41.90883333,-69.997
CCSN06-145Dd,3/9/06,"Mass stranding in Blackfish Creek, involving three Dd.  All animals had some degree of scavanger damage near eyes, blowholes.  Animal was high and dry in mud.  OHHI and morbilli samples collected. Thorax culture- Pantoea (Enterobacter) agglomerans 4+;",MS06-15,Series0023,1,0,0,0,0,1,Actual,,,Blackfish Creek,Wellfleet,41.90883333,69.997,,,,Blackfish Creek,Delphinus delphis,41.90883333,-69.997
CCSN06-214La,7/17/06,"One of 7 Lags that mass stranded and released @ Herring Cove, Provincetown with sat. tag (by NEAQ) 

NEAQ #  MH-06-559La",MS06-16,Series0024,1,0,0,0,0,1,Actual,,,First Encounter Beach,Eastham,41.82066667,70.01983333,,,,First Encounter Beach,Lagenorhynchus acutus,41.82066667,-70.01983333
CCSN06-215La,7/17/06,"One of 7 Lags that mass stranded and released @ Herring Cove, Provincetown. NEAQ #  MH-06-560-La",MS06-16,Series0024,1,0,0,0,0,1,Actual,,,First Encounter Beach,Eastham,41.82066667,70.01983333,,,,First Encounter Beach,Lagenorhynchus acutus,41.82066667,-70.01983333
CCSN06-216La,7/18/06,"One of 7 Lags that mass stranded and released @ Herring Cove, Provincetown. Orange roto-tag #  84

NEAQ #  MH06-562-La",MS06-17,Series0024,1,0,0,0,0,1,Actual,,,First Encounter Beach,Eastham,41.821,70.01366667,,,,First Encounter Beach,Lagenorhynchus acutus,41.821,-70.01366667
CCSN06-217La,7/18/06,"One of 7 Lags that mass stranded and released @ Herring Cove, Provincetown.  Orange roto-tag #  87

NEAQ #  MH06-563-La",MS06-17,Series0024,1,0,0,0,0,1,Actual,,,First Encounter Beach,Eastham,41.821,70.01366667,,,,First Encounter Beach,Lagenorhynchus acutus,41.821,-70.01366667
CCSN06-218La,7/18/06,"One of 7 Lags that mass stranded and released @ Herring Cove, Provincetown. NEAQ sat. tagged

NEAQ #  MH06-564-La",MS06-17,Series0024,1,0,0,0,0,1,Actual,,,First Encounter Beach,Eastham,41.821,70.01366667,,,,First Encounter Beach,Lagenorhynchus acutus,41.821,-70.01366667
CCSN06-219La,7/18/06,"One of 7 Lags that mass stranded and released @ Herring Cove, Provincetown. Orange roto-tag #  88.

NEAQ #  MH06-565-La",MS06-17,Series0024,1,0,0,0,0,1,Actual,,,First Encounter Beach,Eastham,41.821,70.01366667,,,,First Encounter Beach,Lagenorhynchus acutus,41.821,-70.01366667
CCSN06-220La,7/18/06,"One of 7 Lags that mass stranded and released @ Herring Cove, Provincetown. NEAQ sat. tagged.

NEAQ #  MH06-566-La",MS06-17,Series0024,1,0,0,0,0,1,Actual,,,First Encounter Beach,Eastham,41.821,70.01366667,,,,First Encounter Beach,Lagenorhynchus acutus,41.821,-70.01366667
CCSN06-267Dd,12/30/06,"1 of 3 dolphins that mass stranded alive in Brewster. Relocated and released at Herring Cove, Provincetown",MS06-18,Series0025,1,0,0,0,0,1,Actual,,,Ellis Landing,Brewster,41.77666667,70.05483333,,,,Ellis Landing,Delphinus delphis,41.77666667,-70.05483333
CCSN06-268Dd,12/30/06,"2 of 3 common dolphins that mass stranded alive in Brewster. They were relocated and released at Herring Cove, Provincetown",MS06-18,Series0025,1,0,0,0,0,1,Actual,,,Ellis Landing,Brewster,41.77666667,70.05483333,,,,Ellis Landing,Delphinus delphis,41.77666667,-70.05483333
CCSN06-269Dd,12/30/06,"3 of 3 common dolphins that mass stranded alive in Brewster. They were relocated and released at Herring Cove, Provincetown.  Morbilli, OHHI, and Koopman samples taken.",MS06-18,Series0025,1,0,0,0,0,1,Actual,,,Ellis Landing,Brewster,41.77666667,70.05483333,,,,Ellis Landing,Delphinus delphis,41.77666667,-70.05483333
CCSN06-265Dd,12/30/06,"OHHI, morbilli, Koopman samples collected;  Dolphin had large, cream-colored, egg-shaped vaginal concretion below cervix in vagina, weighing 376.3g (sampled whole). Concretion not adhered to vaginal wall. Hemorrhagic endometritis in R uterine horn.",MS06-18,,3,0,0,0,0,1,Actual,,,Breakwater Beach,Brewster,41.76833333,70.08416667,,,,Breakwater Beach,Delphinus delphis,41.76833333,-70.08416667
CCSN06-270Dd,12/31/06,"Morbilli, Brucella, NIST, Koopman samples were taken. Dolphin was 1 of 2 common dolphins that mass stranded in Cummaquid, Barnstable. This dolphin stranded alive and was exhibiting signs of stress/shock and was euthanized.",MS06-19,Series0025,1,0,0,0,0,1,Actual,,,Harbor Point Rd.,Cummaquid,41.71233333,70.272,,,,Harbor Point Rd.,Delphinus delphis,41.71233333,-70.272
CCSN06-271Dd,12/31/06,"Dolphin was 2 of 2 common dolphins that mass stranded in Cummaquid, Barnstable. This dolphin was DOA when CCSN arrived on scene. The carcass was frozen for later examination.",MS06-19,Series0025,2,0,0,0,0,1,Actual,,,Harbor Point Rd.,Cummaquid,41.71233333,70.272,,,,Harbor Point Rd.,Delphinus delphis,41.71233333,-70.272
CCSN07-001Dd,1/1/07,"Mass Stranding of nine common dolphins at two sites - Sea Camps and Crosby Landing.  Three were released from site (Sea Camps) along with three from Crosby.  Two stranded dead, one (re-strander from 12/30) euthanized.  Pink paintstick to DF ""2"" at site.",MS07-01,Series0025,1,0,0,0,0,1,Actual,,,Sea Camps,Brewster,41.78016667,70.04716667,,,,Sea Camps,Delphinus delphis,41.78016667,-70.04716667
CCSN07-002Dd,1/1/07,"One in a mass stranding of nine animals.  Was immediately released at site.  Additional Tag Data:  Pink paint stick #3 on dorsal fin.  Was released with two others from Cape Cod Sea Camps and three from Crosby Landing (CCSN07-002, 003, 005, 006, 007).",MS07-01,Series0025,1,0,0,0,0,1,Actual,,,Cape Cod Sea Camps,Brewster,41.78016667,70.04716667,,,,Cape Cod Sea Camps,Delphinus delphis,41.78016667,-70.04716667
CCSN07-005Dd,1/1/07,"Was 1 of 4 Dd's (1 DOA, 3 live) that mass stranded at Crosby Landing.  Released at site and not relocated b/c of tide/weather and other logistical issues.  Was an addit. Mass stranding of 5 Dd's (1 DOA, 4 live) at Sea Camps. Pink PS #6 on DF at site.",MS07-01,Series0025,1,0,0,0,0,1,Actual,,,Crosby Landing,Brewster,41.78733333,70.03866667,,,,Crosby Landing,Delphinus delphis,41.78733333,-70.03866667
CCSN07-006Dd,1/1/07,"Was 1 of 4 Dd's (1 DOA, 3 live) that mass stranded at Crosby Landing.  Released at site; not relocated b/c of tide/weather and other logistical issues.  Was an addit. Mass stranding of 5 Dd's (1 DOA, 4 live) at Sea Camps.  Pink PS #7 on DF at site.",MS07-01,Series0025,1,0,0,0,0,1,Actual,,,Crosby Landing,Brewster,41.78733333,70.03866667,,,,Crosby Landing,Delphinus delphis,41.78733333,-70.03866667
CCSN07-007Dd,1/1/07,"Was 1 of 4 Dd's (1 DOA, 3 live) that mass stranded at Crosby Landing.  Was released at site and not relocated b/c of tide/weather and other logistical issues.  Addit. Mass stranding of 5 Dd's (1 DOA, 4 live) at Sea Camps.  Pink PS #8 on DF at site.",MS07-01,Series0025,1,0,0,0,0,1,Actual,,,Crosby Landing,Brewster,41.78733333,70.03866667,,,,Crosby Landing,Delphinus delphis,41.78733333,-70.03866667
CCSN07-003Dd,1/1/07,"Morbilli, Brucella samples taken. Blubber and Acoustic Fat & NIST for researchers.  Addit. histo samples:  Ing. Lymph and Med Stin. Lymph.  Part of mass stranding of 9 animals; immed. Released from site; 1/2/07 stranded and euth.  Pink PS #4 on D at site",MS07-01,Series0025,1,0,0,0,0,1,Actual,,,Seacamps Beach,Brewster,41.78016667,70.04716667,,,,Seacamps Beach,Delphinus delphis,41.78016667,-70.04716667
CCSN07-004Dd,1/1/07,"1 of 9 that stranded 1/1/07 (4 Dd's: 1 DOA, 3 live at Crosby Landing; 5 Dd's: 1 DOA, 4 live at Sea Camps).  This Dd DOA at Sea Camps; carcass  frozen @ WHOI for later exam by Aquavet.  Pink PS #5 applied on DF at site; whole head to D. Ketten",MS07-01,Series0025,2,0,0,0,0,1,Actual,,,Sea Camps Beach,Brewster,41.78016667,70.04716667,,,,Sea Camps Beach,Delphinus delphis,41.78016667,-70.04716667
CCSN07-008Dd,1/1/07,"Was 1 of 4 Dd's (1 DOA, 3 live) that mass stranded at Crosby Landing.  DOA when staff arrived.  B/c of incoming tide, carcass was never recovered.  Was an addit. Mass stranding of 5 Dd's (1 DOA, 4 live) at Sea Camps.  Pink PS #9 on DF",MS07-01,Series0025,2,0,0,0,0,1,Actual,,,Crosby Landing,Brewster,41.78733333,70.03866667,,,,Crosby Landing,Delphinus delphis,41.78733333,-70.03866667
CCSN07-010Dd,1/3/07,,MS07-02,Series0025,2,0,0,0,0,1,Actual,,,Linell Landing,Brewster,41.78066667,70.04233333,,,,Linell Landing,Delphinus delphis,41.78066667,-70.04233333
CCSN07-011Dd,1/3/07,"One of two dolphins that mass stranded in Rock Harbor, Orleans.  Both dolphins were DOA when CCSN staff arrived on scene.  This animal stranded in the same proximity, on the same day, as CCSN07-012Dd.",MS07-02,Series0025,2,0,0,0,0,1,Actual,,,Rock Harbor,Orleans,41.78783333,69.93516667,,,,Rock Harbor,Delphinus delphis,41.78783333,-69.93516667
CCSN07-012Dd,1/3/07,Was one of two Dd's that mass stranded at Rock Harbor.  Both dolphins were DOA when CCSN staff arrived.  Was observed by CCSN as staff members were responding to another stranding (CCSN07-011Dd).  Stranded in proximity to and on same day as CCSN07-011Dd.,MS07-02,Series0025,2,0,0,0,0,1,Actual,,,Rock Harbor,Orleans,41.801,70.005,,,,Rock Harbor,Delphinus delphis,41.801,-70.005
CCSN07-018Dd,1/4/07,Necropsied by NEAq - Sheila,MS07-03,Series0025,1,0,0,0,0,1,Actual,,,Lieutenant Island,Wellfleet,41.892,70.01166667,,,,Lieutenant Island,Delphinus delphis,41.892,-70.01166667
CCSN07-015Dd,1/4/07,"Brain culture results - 3+ E. coli, 3+ proteus mirabilis, 3+ Shewanella sp.; Morbilli samples taken; samples collected for H. Koopman and NIST; mass stranded animal with 4 other male Dd (3 DOA, 1 alive);",MS07-03,Series0025,1,0,0,0,0,1,Actual,,,Lt. Island,Wellfleet,41.892,70.01166667,,,,Lt. Island,Delphinus delphis,41.892,-70.01166667
CCSN07-013Dd,1/4/07,Lactating female.  Level A only.  Left at site.,MS07-03,Series0025,2,0,0,0,0,1,Actual,,,Ellis Landing Beach,Brewster,41.77766667,70.05033333,,,,Ellis Landing Beach,Delphinus delphis,41.77766667,-70.05033333
CCSN07-014Dd,1/4/07,"Morbilli, OHHI, NIST samples. Add. Histo: muscle hemorrhage? (near dorsal), stomach ulcer/stomach parasites, med. Stin., pulmonicheaflet. Thoracic cult. results: 1+Clostridium sp., Escherichia coli, Staphyloccocus-coag pos. 1 of 5 mass str; DOA; green PS1",MS07-03,Series0025,2,0,0,0,0,1,Actual,,,Lt. Island,Wellfleet,41.892,70.01166667,,,,Lt. Island,Delphinus delphis,41.892,-70.01166667
CCSN07-016Dd,1/4/07,Paintstick #3,MS07-03,Series0025,2,0,0,0,0,1,Actual,,,Lieutenant Island,Wellfleet,41.892,70.01166667,,,,Lieutenant Island,Delphinus delphis,41.892,-70.01166667
CCSN07-017Dd,1/4/07,Left at site,MS07-03,Series0025,2,0,0,0,0,1,Actual,,,Lieutenant Island,Wellfleet,41.892,70.01166667,,,,Lieutenant Island,Delphinus delphis,41.892,-70.01166667
CCSN07-022Gm,1/7/07,"morbillivirus and brucella samples taken; dorsal fin to Connie Merigo (NEAq);1/2 brain to D. Rotstein  -neg for morbilli and herpes; OHHI; B. Rhone - morph & photos; Blubber, muscle skin to Wenzel; blubber, liver to Reddy;",MS07-04,Series0025,1,0,0,0,0,1,Actual,,,Herring River Gut,Wellfleet,41.93066667,70.06816667,,,,Herring River Gut,Globicephala melas,41.93066667,-70.06816667
CCSN07-023La,1/7/07,"Samples were taken for morbilli and brucella; Reddy and Koopman samples collected. culture of subscapular tissue results -  1+ Escherichia coli, 1+ Photobacterium damselae, 1+ Fusobacterium sp.",MS07-04,Series0025,1,0,0,0,0,1,Actual,,,Lieutenant Island,Wellfleet,41.88716667,70.00216667,,,,Lieutenant Island,Lagenorhynchus acutus,41.88716667,-70.00216667
CCSN07-021Dd,1/7/07,,MS07-04,Series0025,2,0,0,0,0,1,Actual,,,Corn Hill Beach,Truro,42.00483333,70.08183333,,,,Corn Hill Beach,Delphinus delphis,42.00483333,-70.08183333
CCSN07-024La,1/9/07,paintstick#1,MS07-05,Series0025,1,0,0,0,0,1,Actual,,,Herring River,Wellfleet,41.93116667,70.066,,,,Herring River,Lagenorhynchus acutus,41.93116667,-70.066
CCSN07-025La,1/9/07,paintstick#2,MS07-05,Series0025,1,0,0,0,0,1,Actual,,,Herring River,Wellfleet,41.93116667,70.066,,,,Herring River,Lagenorhynchus acutus,41.93116667,-70.066
CCSN07-026La,1/9/07,paintstick#3; Sat tagged,MS07-05,Series0025,1,0,0,0,0,1,Actual,,,Herring River,Wellfleet,41.93116667,70.066,,,,Herring River,Lagenorhynchus acutus,41.93116667,-70.066
CCSN07-027La,1/9/07,Necropsy by NEAq; still waiting for forms,MS07-05,Series0025,1,0,0,0,0,1,Actual,,,Herring River,Wellfleet,41.93116667,70.066,,,,Herring River,Lagenorhynchus acutus,41.93116667,-70.066
CCSN07-028La,1/9/07,paint stick #5,MS07-05,Series0025,1,0,0,0,0,1,Actual,,,Herring River,Wellfleet,41.93116667,70.066,,,,Herring River,Lagenorhynchus acutus,41.93116667,-70.066
CCSN07-031La,1/9/07,LAS,MS07-05,Series0025,1,0,0,0,0,1,Actual,,,Herring River,Wellfleet,41.928,70.07016667,,,,Herring River,Lagenorhynchus acutus,41.928,-70.07016667
CCSN07-032La,1/9/07,LAS,MS07-05,Series0025,1,0,0,0,0,1,Actual,,,Herring River,Wellfleet,41.929,70.06933333,,,,Herring River,Lagenorhynchus acutus,41.929,-70.06933333
CCSN07-048La,1/9/07,Dolphin was part of a 9 animal mass stranding event on 1/9/07. This dolphin was inaccessible due to dangerous mud and died on site. The carcass was 1/2 buried in mud and disappeared by incoming tide.,MS07-05,Series0025,1,0,0,0,0,1,Actual,,,Herring River Gut,Wellfleet,41.928,70.07016667,,,,Herring River Gut,Lagenorhynchus acutus,41.928,-70.07016667
